source,dataset,examples,case_score
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.5
Real,titanic,ex20,0.25
Real,titanic,ex20,0.08
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.91
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.92
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.92
Real,titanic,ex20,0.5
Real,titanic,ex20,0.15
Real,titanic,ex20,0.85
Real,titanic,ex20,0.05
Real,titanic,ex20,0.71
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.89
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.08
Real,titanic,ex20,0.1
Real,titanic,ex20,0.5
Real,titanic,ex20,0.75
Real,titanic,ex20,0.78
Real,titanic,ex20,0.15
Real,titanic,ex20,0.93
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.08
Real,titanic,ex20,0.1
Real,titanic,ex20,0.91
Real,titanic,ex20,0.15
Real,titanic,ex20,0.15
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.02
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.5
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.15
Real,titanic,ex20,0.93
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.65
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.88
Real,titanic,ex20,0.5
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.55
Real,titanic,ex20,0.93
Real,titanic,ex20,0.71
Real,titanic,ex20,0.81
Real,titanic,ex20,0.05
Real,titanic,ex20,0.76
Real,titanic,ex20,0.91
Real,titanic,ex20,0.1
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.91
Real,titanic,ex20,0.92
Real,titanic,ex20,0.15
Real,titanic,ex20,0.15
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.08
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.92
Real,titanic,ex20,0.08
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.55
Real,titanic,ex20,0.73
Real,titanic,ex20,0.5
Real,titanic,ex20,0.91
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.5
Real,titanic,ex20,0.12
Real,titanic,ex20,0.85
Real,titanic,ex20,0.05
Real,titanic,ex20,0.9
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.9
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.7
Real,titanic,ex20,0.55
Real,titanic,ex20,0.85
Real,titanic,ex20,0.5
Real,titanic,ex20,0.85
Real,titanic,ex20,0.71
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.76
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.55
Real,titanic,ex20,0.25
Real,titanic,ex20,0.65
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.85
Real,titanic,ex20,0.08
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.82
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.5
Real,titanic,ex20,0.1
Real,titanic,ex20,0.15
Real,titanic,ex20,0.55
Real,titanic,ex20,0.93
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.02
Real,titanic,ex20,0.15
Real,titanic,ex20,0.92
Real,titanic,ex20,0.05
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.15
Real,titanic,ex20,0.5
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.85
Real,titanic,ex20,0.15
Real,titanic,ex20,0.75
Real,titanic,ex20,0.05
Real,titanic,ex20,0.85
Real,titanic,ex20,0.91
Real,titanic,ex20,0.91
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.9
Real,titanic,ex20,0.95
Real,titanic,ex20,0.1
Real,titanic,ex20,0.15
Real,titanic,ex20,0.6
Real,titanic,ex20,0.05
Real,titanic,ex20,0.71
Real,titanic,ex20,0.82
Real,titanic,ex20,0.05
Real,titanic,ex20,0.08
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.15
Real,titanic,ex20,0.87
Real,titanic,ex20,0.93
Real,titanic,ex20,0.1
Real,titanic,ex20,0.82
Real,titanic,ex20,0.9
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.85
Real,titanic,ex20,0.85
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.91
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.15
Real,titanic,ex20,0.55
Real,titanic,ex20,0.5
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.15
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.08
Real,titanic,ex20,0.05
Real,titanic,ex20,0.85
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.55
Real,titanic,ex20,0.5
Real,titanic,ex20,0.1
Real,titanic,ex20,0.85
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.08
Real,titanic,ex20,0.05
Real,titanic,ex20,0.9
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.08
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.7
Real,titanic,ex20,0.2
Real,titanic,ex20,0.73
Real,titanic,ex20,0.15
Real,titanic,ex20,0.91
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.1
Real,titanic,ex20,0.08
Real,titanic,ex20,0.5
Real,titanic,ex20,0.15
Real,titanic,ex20,0.1
Real,titanic,ex20,0.1
Real,titanic,ex20,0.9
Real,titanic,ex20,0.1
Real,titanic,ex20,0.05
Real,titanic,ex20,0.05
Real,titanic,ex20,0.12
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.18
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.7
Real,diabetic,ex20,0.6
Real,diabetic,ex20,0.73
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.76
Real,diabetic,ex20,0.08
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.82
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.45
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.65
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.71
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.6
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.6
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.82
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.94
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.65
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.82
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.89
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.94
Real,diabetic,ex20,0.87
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.73
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.65
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.71
Real,diabetic,ex20,0.72
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.12
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.95
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.87
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.81
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.94
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.65
Real,diabetic,ex20,0.7
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.76
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.65
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.71
Real,diabetic,ex20,0.81
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.3
Real,diabetic,ex20,0.45
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.71
Real,diabetic,ex20,0.81
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.76
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.08
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.5
Real,diabetic,ex20,1.0
Real,diabetic,ex20,0.73
Real,diabetic,ex20,0.35
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.94
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.87
Real,diabetic,ex20,0.8
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.76
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.18
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.7
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.71
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.08
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.88
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.95
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.12
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.08
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.78
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.81
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.76
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.7
Real,diabetic,ex20,0.75
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.15
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.94
Real,diabetic,ex20,0.92
Real,diabetic,ex20,0.05
Real,diabetic,ex20,0.1
Real,diabetic,ex20,0.88
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.55
Real,diabetic,ex20,0.6
Real,diabetic,ex20,0.5
Real,diabetic,ex20,0.93
Real,diabetic,ex20,0.85
Real,diabetic,ex20,0.82
Real,diabetic,ex20,0.02
Real,diabetic,ex20,0.78
Real,nlp,ex20,0.89
Real,nlp,ex20,0.15
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.88
Real,nlp,ex20,0.5
Real,nlp,ex20,0.75
Real,nlp,ex20,0.15
Real,nlp,ex20,0.55
Real,nlp,ex20,0.93
Real,nlp,ex20,0.85
Real,nlp,ex20,0.81
Real,nlp,ex20,0.05
Real,nlp,ex20,0.78
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.88
Real,nlp,ex20,0.55
Real,nlp,ex20,0.5
Real,nlp,ex20,0.85
Real,nlp,ex20,0.5
Real,nlp,ex20,0.93
Real,nlp,ex20,0.85
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.85
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.95
Real,nlp,ex20,0.15
Real,nlp,ex20,0.12
Real,nlp,ex20,0.9
Real,nlp,ex20,0.05
Real,nlp,ex20,0.71
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.78
Real,nlp,ex20,0.1
Real,nlp,ex20,0.1
Real,nlp,ex20,0.94
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.1
Real,nlp,ex20,0.92
Real,nlp,ex20,0.5
Real,nlp,ex20,0.73
Real,nlp,ex20,0.5
Real,nlp,ex20,0.93
Real,nlp,ex20,0.71
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.08
Real,nlp,ex20,0.05
Real,nlp,ex20,0.6
Real,nlp,ex20,0.15
Real,nlp,ex20,0.2
Real,nlp,ex20,0.55
Real,nlp,ex20,0.05
Real,nlp,ex20,0.08
Real,nlp,ex20,0.1
Real,nlp,ex20,0.02
Real,nlp,ex20,0.85
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.5
Real,nlp,ex20,0.5
Real,nlp,ex20,0.73
Real,nlp,ex20,0.25
Real,nlp,ex20,0.05
Real,nlp,ex20,0.71
Real,nlp,ex20,0.85
Real,nlp,ex20,0.05
Real,nlp,ex20,0.85
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.93
Real,nlp,ex20,0.1
Real,nlp,ex20,0.88
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.1
Real,nlp,ex20,0.08
Real,nlp,ex20,0.73
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.76
Real,nlp,ex20,0.08
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.92
Real,nlp,ex20,0.5
Real,nlp,ex20,0.73
Real,nlp,ex20,0.15
Real,nlp,ex20,0.08
Real,nlp,ex20,0.71
Real,nlp,ex20,0.12
Real,nlp,ex20,0.05
Real,nlp,ex20,0.88
Real,nlp,ex20,0.1
Real,nlp,ex20,0.1
Real,nlp,ex20,0.12
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.12
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.55
Real,nlp,ex20,0.05
Real,nlp,ex20,0.71
Real,nlp,ex20,0.82
Real,nlp,ex20,0.05
Real,nlp,ex20,0.82
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.78
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.88
Real,nlp,ex20,0.5
Real,nlp,ex20,0.55
Real,nlp,ex20,0.1
Real,nlp,ex20,0.65
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.15
Real,nlp,ex20,0.02
Real,nlp,ex20,0.79
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.1
Real,nlp,ex20,0.5
Real,nlp,ex20,0.55
Real,nlp,ex20,0.15
Real,nlp,ex20,0.55
Real,nlp,ex20,0.05
Real,nlp,ex20,0.71
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.91
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.94
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.92
Real,nlp,ex20,0.92
Real,nlp,ex20,0.55
Real,nlp,ex20,0.15
Real,nlp,ex20,0.55
Real,nlp,ex20,0.05
Real,nlp,ex20,0.71
Real,nlp,ex20,0.81
Real,nlp,ex20,0.05
Real,nlp,ex20,0.76
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.5
Real,nlp,ex20,0.15
Real,nlp,ex20,0.1
Real,nlp,ex20,0.55
Real,nlp,ex20,0.05
Real,nlp,ex20,0.71
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.12
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.1
Real,nlp,ex20,0.5
Real,nlp,ex20,0.15
Real,nlp,ex20,0.9
Real,nlp,ex20,0.6
Real,nlp,ex20,0.1
Real,nlp,ex20,0.85
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.1
Real,nlp,ex20,0.15
Real,nlp,ex20,0.6
Real,nlp,ex20,0.15
Real,nlp,ex20,0.55
Real,nlp,ex20,0.05
Real,nlp,ex20,0.71
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.82
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.94
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.55
Real,nlp,ex20,0.73
Real,nlp,ex20,0.15
Real,nlp,ex20,0.93
Real,nlp,ex20,0.85
Real,nlp,ex20,0.81
Real,nlp,ex20,0.05
Real,nlp,ex20,0.91
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.12
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.05
Real,nlp,ex20,0.15
Real,nlp,ex20,0.15
Real,nlp,ex20,0.5
Real,nlp,ex20,0.73
Real,nlp,ex20,0.6
Real,nlp,ex20,0.1
Real,nlp,ex20,0.71
Real,nlp,ex20,0.1
Real,nlp,ex20,0.05
Real,nlp,ex20,0.79
Real,nlp,ex20,0.08
Real,nlp,ex20,0.1
Real,nlp,ex20,0.92
Real,nlp,ex20,0.05
